popularity,budget,revenue,genres,vote_count,vote_average,budget_adj,revenue_adj
0.02592,0,0,Adventure|Documentary,16,7.2,0.0,0.0
0.023903,0,0,Documentary|Music,12,6.4,0.0,0.0
0.022635,0,0,Comedy,26,6.6,0.0,0.0
0.021498,0,0,Mystery|Drama|Fantasy,13,6.5,0.0,0.0
0.021036,0,0,Comedy|Drama,66,6.3,0.0,0.0
0.020923,0,5240,Action,21,6.0,0.0,4826.51710604244
0.020673,0,0,Drama,17,7.0,0.0,0.0
0.0786029999999999,0,0,Documentary,12,7.5,0.0,0.0
0.0174,0,0,Science Fiction,30,6.9,0.0,0.0
0.018014,8500000,0,Family|Comedy,11,5.4,7829273.9315574,0.0
0.017292,0,0,Drama|Documentary,20,6.8,0.0,0.0
0.015776,0,0,Mystery|Horror,23,4.1,0.0,0.0
0.015258,0,0,Comedy,12,5.4,0.0,0.0
0.005725,0,0,Documentary,14,6.5,0.0,0.0
0.012325,0,0,Documentary,18,6.8,0.0,0.0
0.012014,0,0,Documentary,15,6.4,0.0,0.0
0.011229,0,0,Horror|Thriller,15,5.5,0.0,0.0
0.002922,5,0,Comedy,13,6.0,4.60545525385729,0.0
0.010047,0,0,Romance|Comedy,12,5.8,0.0,0.0
0.008,0,0,Documentary,14,6.0,0.0,0.0
0.007622,0,0,Documentary|Thriller,12,7.1,0.0,0.0
0.005972,0,0,Documentary,16,7.1,0.0,0.0
0.044654,0,0,Drama|Action|Crime,13,5.2,0.0,0.0
0.0058439999999999,0,0,Documentary,13,7.0,0.0,0.0
0.147999,0,0,Crime,11,4.9,0.0,0.0
0.005266,2489400,0,Romance|Comedy|Drama,15,5.8,2292964.06179047,0.0
0.004853,0,0,Documentary|Music,32,8.3,0.0,0.0
0.034538,0,0,Documentary,16,6.7,0.0,0.0
0.004282,0,0,Drama|Comedy|Romance,23,6.4,0.0,0.0
0.032049,0,0,Romance|Drama,18,4.2,0.0,0.0
0.023872,0,0,Documentary,14,7.1,0.0,0.0
0.003504,0,0,Documentary,11,6.5,0.0,0.0
0.002599,0,0,Documentary,12,5.8,0.0,0.0
12.037933,11000000,775398007,Adventure|Action|Science Fiction,4428,7.9,39575591.3582738,2789712242.27745
2.379469,14000000,185438673,Adventure|Action|Thriller,279,6.2,50368934.4559849,667167740.424415
1.719385,1200000,71215869,Fantasy|Family|Animation|Adventure,332,6.6,4317337.23908442,256219102.706214
1.179653,4000000,38251425,Comedy|Drama|Romance,493,7.6,14391124.1302814,137620251.333787
1.104997,10000000,0,Fantasy|Animation|Comedy|Family,113,6.4,35977810.3257035,0.0
1.104816,20000000,303788635,Science Fiction|Drama,600,7.0,71955620.651407,1092964988.91343
1.048838,22000000,50750000,Drama|History|War,109,6.4,79151182.7165477,182587387.402945
0.912502,0,0,Animation|Family,75,7.1,0.0,0.0
0.905657,0,0,Romance|Comedy|Family|Action|Adventure,36,6.4,0.0,0.0
0.75125,3500000,16000000,Action|Adventure|Family|Fantasy|Science Fiction,15,5.9,12592233.6139962,57564496.5211256
0.622492,0,0,Action|Adventure|Drama|War,10,6.1,0.0,0.0
0.602862,3500000,237113184,Drama|Music,192,6.3,12592233.6139962,853081315.967563
0.560826,3400000,31063038,Comedy|Music,29,6.2,12232455.5107391,111758008.930412
0.541642,0,126737428,Action|Adventure|Comedy,93,6.9,0.0,455973514.57515
0.520725,0,0,Documentary,71,7.0,0.0,0.0
0.49548,5500000,26414658,Drama|Action|Crime|Thriller,45,6.7,19787795.6791369,95034155.5342327
0.474001,6000000,0,Drama|Action|History|War,37,6.0,21586686.1954221,0.0
0.434509,0,0,Drama|Music|Romance,32,5.6,0.0,0.0
0.407317,0,28000000,Drama|Comedy,49,7.3,0.0,100737868.911969
0.400457,900000,0,Drama|War,31,5.9,3238002.92931331,0.0
0.398651,0,0,Drama,10,5.0,0.0,0.0
0.391055,0,0,Fantasy|Drama|Horror|Thriller,12,5.5,0.0,0.0
0.375967,14000000,30749142,Horror|Thriller|Fantasy,56,4.6,50368934.4559849,110628679.855412
0.373131,6000000,30000000,Action|Adventure|Drama|Thriller,25,5.7,21586686.1954221,107933430.97711
0.346062,0,0,Fantasy|Comedy,21,5.8,0.0,0.0
0.331417,10000,7000000,Science Fiction|Fantasy|Horror|Drama,194,7.1,35977.8103257035,25184467.2279924
0.320214,0,0,Action|Crime|Drama|Thriller,19,6.3,0.0,0.0
0.318679,0,0,Adventure|Drama|Action|History,45,7.2,0.0,0.0
0.312358,3000000,0,Adventure|Animation|Family,46,5.8,10793343.097711,0.0
0.304285,0,0,History|Adventure,11,5.9,0.0,0.0
0.280166,0,0,Action|Adventure|Drama|Thriller,13,6.1,0.0,0.0
0.267177,0,0,Family,15,7.1,0.0,0.0
0.062898,0,0,Drama|Mystery,12,5.3,0.0,0.0
0.241629,0,0,Western,10,5.6,0.0,0.0
0.228797,6000000,14717854,Drama|Adventure|Horror,25,5.0,21586686.1954221,52951615.9613396
0.219941,22000000,12000000,Action|Thriller|Adventure,48,7.4,79151182.7165477,43173372.3908442
0.191541,810000,1258000,Drama|Thriller|Mystery,12,5.8,2914202.63638198,4526008.5389735
0.078067,0,41687243,Fantasy|Comedy,15,5.6,0.0,149981572.165551
0.288587,1500000,0,Drama,24,6.1,5396671.54885552,0.0
0.164123,500000,17000000,Horror|Science Fiction,16,5.7,1798890.51628517,61162277.5536959
0.163315,0,0,Horror|Mystery,24,6.2,0.0,0.0
0.175656999999999,1200000,9000000,Animation|Fantasy|Science Fiction,26,6.0,4317337.23908442,32380029.2931331
0.15041,0,0,Action|Thriller,10,6.0,0.0,0.0
0.137351,230000,25000000,Horror,57,6.0,827489.63749118,89944525.8142588
0.24469,0,0,Horror|Science Fiction,23,5.2,0.0,0.0
0.125508999999999,600000,0,Comedy,31,6.2,2158668.61954221,0.0
0.114061999999999,0,0,Science Fiction,12,5.1,0.0,0.0
0.113714,0,0,Horror,17,6.3,0.0,0.0
0.112001,0,0,Mystery|Thriller|Adventure,27,5.7,0.0,0.0
0.108321,0,0,Horror|Science Fiction,11,4.6,0.0,0.0
0.046957,0,0,Science Fiction|Horror|Thriller,11,5.5,0.0,0.0
0.097126,0,3,Horror|Drama|Mystery,14,6.3,0.0,10.793343097711
0.140163,0,102000000,Comedy|Romance,10,6.5,0.0,366973665.322175
0.080226,0,0,Drama,10,6.2,0.0,0.0
0.121361,530000,0,Horror|Science Fiction,29,6.1,1906823.94726228,0.0
0.071172,200000,0,Horror,11,4.9,719556.20651407,0.0
0.002457,0,0,Drama|Comedy|Family,10,7.5,0.0,0.0
9.432768,237000000,2781505847,Action|Adventure|Fantasy|Science Fiction,8458,7.1,240886902.887613,2827123750.41189
6.098027,70000000,319131050,Drama|Action|Thriller|War,3969,7.7,71148030.3887467,324364937.762752
5.806897,35000000,91327197,Fantasy|Action|Adventure|Science Fiction|Thriller,979,6.2,35574015.1943733,92825002.6782151
5.076472,250000000,933959197,Adventure|Fantasy|Family,3220,7.3,254100108.531238,949276533.285793
4.90890199999999,175000000,731342744,Animation|Comedy|Family|Adventure,4225,7.6,177870075.971866,743337082.495734
3.82957,150000000,385680446,Science Fiction|Action|Adventure,3417,7.3,152460065.118743,392005772.747905
3.789633,200000000,371353001,Drama|Action|Thriller|Science Fiction,1670,5.8,203280086.82499,377443351.430004
3.744956,30000000,210819611,Action|Thriller|Science Fiction,2141,7.1,30492013.0237486,214277144.142453
3.431559,90000000,524028679,Adventure|Drama|Action|Comedy|Thriller,4118,6.9,91476039.0712458,532622976.829525
3.244139,7500000,60722734,Comedy|Drama|Romance,1778,7.3,7623003.25593715,61718613.198854
3.154914,90000000,886686817,Animation|Comedy|Family|Adventure,1392,6.4,91476039.0712458,901228865.731673
3.15306,35000000,459270619,Comedy,4134,7.1,35574015.1943733,466802856.532436
3.038063,130000000,185258983,Action|Mystery|Science Fiction,1751,6.8,132132056.436243,188297310.746747
2.979786,200000000,769653595,Action|Adventure|Science Fiction,3533,5.6,203280086.82499,782276248.083831
2.846465,30000000,48428063,Action|Adventure|Animation|Science Fiction|Thriller,851,6.5,30492013.0237486,49222304.2570306
2.841562,150000000,356613439,Thriller|Mystery,1275,6.3,152460065.118743,362462054.214392
2.463982,105000000,267045765,Romance|Family|Animation|Music,706,6.5,106722045.58312,271425431.47723
2.367474,29000000,309208309,Drama,1078,7.1,29475612.5896236,314279459.502642
2.041804,23600000,102391382,Comedy|Horror,2165,7.1,23987050.2453489,104070645.115453
1.971027,50000000,709827462,Adventure|Fantasy|Drama|Romance,1388,5.6,50820021.7062476,721468940.530613
1.926432,40000000,177259441,Comedy|Romance|Drama,612,6.0,40656017.3649981,180166572.785146
1.906998,175000000,302469017,Adventure|Action|Thriller|Science Fiction,1470,5.7,177870075.971866,307429640.188147
1.895894,40000000,317375031,Comedy|Romance|Drama,1084,6.7,40656017.3649981,322580119.28882
1.874759,0,75871032,Comedy|Mystery,180,5.5,0.0,77115349.8623082
1.860267,38000000,205298907,Comedy|Romance,584,6.3,38623216.4967482,208665898.200178
1.849649,100000000,242988466,Animation|Comedy|Family,1116,6.4,101640043.412495,246973582.329756
1.826169,40000000,46471023,Adventure|Animation|Comedy|Family,711,7.5,40656017.3649981,47233167.9514307
1.75384,60000000,124596398,Animation|Family,711,7.1,60984026.0474972,126639833.017605
1.752134,150000000,413106170,Adventure|Fantasy|Action|Comedy|Family,1108,5.9,152460065.118743,419881290.527696
1.732516,20000000,136267476,Comedy,765,6.0,20328008.682499,138502321.763511
1.71488699999999,200000000,325233863,Animation|Drama,619,6.6,203280086.82499,330567839.545335
1.708605,0,0,Comedy|Romance,134,5.7,0.0,0.0
1.673879,65000000,93525586,Fantasy|Drama,600,6.6,66066028.2181219,95059446.2121906
1.64173899999999,26000000,183293131,Action|Adventure|Comedy|Family,510,5.4,26426411.2872487,186299217.920521
1.575231,16000000,47801389,Drama|Family,976,7.7,16262406.9459992,48585352.5313757
1.542135,53000000,126690726,Drama|Crime|Thriller,900,7.2,53869223.0086225,128768508.906005
1.535278,30000000,33333531,Thriller|Science Fiction,296,5.3,30492013.0237486,33880215.3793176
1.487114,20000000,34560577,Action|Thriller|Crime,560,5.9,20328008.682499,35127385.4664088
1.453639,33000000,20645327,Action|Horror|Mystery|Science Fiction|Thriller,406,6.2,33541214.3261234,20983919.3254516
1.416811,0,0,Animation|Family|Adventure|Fantasy,137,6.5,0.0,0.0
1.398364,30000000,90842646,Horror|Thriller,498,6.1,30492013.0237486,92332504.8314594
1.358965,26000000,0,Thriller|Science Fiction,374,5.3,26426411.2872487,0.0
1.357091,50000000,155446362,Action|Adventure|Drama|Mystery|Science Fiction,817,5.7,50820021.7062476,157995749.819944
1.328218,5000000,9760104,Science Fiction|Drama,1027,7.4,5082002.17062476,9920173.94270469
1.324927,150000000,292817841,Fantasy|Action|Adventure|Family|Comedy,340,5.1,152460065.118743,297620180.711931
1.311696,0,0,Comedy,91,5.0,0.0,0.0
1.30199,100000000,150166126,Thriller|Drama|Crime,551,6.1,101640043.412495,152628915.657262
1.297769,18500000,31912793,Comedy|Romance|Fantasy,305,5.8,18803408.0313116,32436176.6593397
1.290519,40000000,108332743,Comedy|Romance,445,6.0,40656017.3649981,110109447.015147
1.285167,0,102223269,Fantasy|Comedy|Romance,452,5.5,0.0,103899774.989271
1.267182,50000000,40828540,Action|Thriller|Science Fiction,484,5.6,50820021.7062476,41498145.780688
1.264202,0,0,Action|Horror|Science Fiction,25,3.6,0.0,0.0
1.26001,47000000,3547209,Science Fiction|Drama|Romance|Fantasy,827,7.8,47770820.4038728,3605384.76753194
1.232312,70000000,171844840,Comedy|Romance,372,5.3,71148030.3887467,174663169.978133
1.223786,26000000,43318349,Drama|Thriller|War,381,6.7,26426411.2872487,44028788.7291762
1.218657,32000000,27635305,Adventure|Drama,600,6.7,32524813.8919985,28088535.9991754
1.19445499999999,175000000,381509870,Animation|Family|Adventure|Science Fiction,932,6.0,177870075.971866,387766797.490954
1.159118,3000000,2357852,Drama,124,6.6,3049201.30237486,2396521.79640238
1.14937,40000000,129540499,Romance|Drama,341,6.5,40656017.3649981,131665019.420363
1.145724,15000000,8459458,Drama|Thriller|Mystery,297,5.9,15246006.5118743,8598196.78366181
1.138277,80000000,214104620,History|Crime|Drama,853,6.5,81312034.7299962,217616028.716158
1.124263,0,0,Family|Animation,45,6.3,0.0,0.0
1.104112,16000000,31556061,Comedy|Horror,441,5.2,16262406.9459992,32073594.0996735
1.099003,20000000,41596251,Horror|Thriller|Mystery,707,6.5,20328008.682499,42278447.5743705
1.085541,15000000,40105542,Comedy,192,4.6,15246006.5118743,40763290.2996165
1.083957,40000000,186167139,Horror|Mystery,472,5.5,40656017.3649981,189220360.8994
1.080415,75000000,443140005,Comedy|Family|Animation|Fantasy|Music,414,5.3,76230032.5593715,450407693.460134
1.075405,4500000,3606395,Drama|Horror|Mystery|Thriller,130,5.2,4573801.95356229,3665541.44362606
1.074072,30000000,114663461,Comedy,501,5.8,30492013.0237486,116543991.538669
1.065548,10000000,63647833,Drama,205,6.8,10164004.3412495,64691685.0923125
1.04373799999999,60000000,87784194,Action,257,6.6,60984026.0474972,89223892.8909091
1.039442,16000000,76514050,Horror|Thriller|Mystery,186,4.9,16262406.9459992,77768913.6366584
1.037708,14700000,8049666,Drama|Comedy|Romance,116,5.6,14941086.3816368,8181684.01696087
1.022125,41000000,91636986,Comedy,304,6.4,41672417.799123,93139872.3523022
1.01800499999999,22000000,35424826,Comedy|Crime|Drama|Thriller,170,6.0,22360809.5507489,36005808.5252009
1.014706,50000000,106303988,Adventure|Family|Fantasy|Science Fiction|Thriller,308,5.4,50820021.7062476,108047419.552413
0.999299,27000000,29000000,Horror|Mystery|Thriller,298,6.0,27442811.7213737,29475612.5896236
0.967776,50000000,36348784,Drama|Comedy,392,7.1,50820021.7062476,36944919.8375141
0.967552,0,0,Horror|Thriller,109,4.7,0.0,0.0
0.966959,20000000,51416464,Fantasy|Horror|Action|Thriller|Science Fiction,368,5.9,20328008.682499,52259716.33077
0.965516,39000000,101229792,Drama|Romance|Fantasy,478,6.5,39639616.9308731,102890004.535178
0.95556,0,948753,Adventure|Comedy,193,6.1,0.0,964312.961077351
0.953705,11000000,791867,Drama|Horror|Thriller,333,6.2,11180404.7753744,804853.962569224
0.948064,0,0,Adventure|Fantasy|Drama,15,5.0,0.0,0.0
0.908112,18000000,36133014,Drama|Romance,117,5.5,18295207.8142491,36725611.115843
0.907448,38000000,45465299,Action,367,5.8,38623216.4967482,46210949.6412208
0.905416,17000000,29536299,Crime|Drama|Thriller,161,6.1,17278807.3801242,30020707.1260444
0.90173,11000000,68233629,Horror|Mystery,379,5.9,11180404.7753744,69352690.137521
0.894268,35000000,27409889,Drama|History|Romance,201,6.9,35574015.1943733,27859423.0789167
0.884343,7000000,31430334,Comedy|Drama,240,6.4,7114803.03887467,31945805.1222922
0.883984,14000000,22852638,Thriller|Mystery|Adventure,185,6.1,14229606.0777493,23227431.1841004
0.882568,0,12032983,Comedy,170,5.3,0.0,12230329.1450181
0.850476,40000000,12206028,Action|Crime|Mystery|Thriller,114,5.2,40656017.3649981,12406212.1581413
0.84809,0,41624046,Drama|Horror|Thriller,223,6.0,0.0,42306698.424437
0.84445,0,0,Drama,35,6.4,0.0,0.0
0.8342,13000000,10652035,Comedy|Drama|Romance,311,6.3,13213205.6436243,10826732.9983141
0.830596999999999,13000000,754249,Fantasy|Drama,195,7.1,13213205.6436243,766619.011038312
0.828531999999999,7000000,0,Drama|Romance,252,7.3,7114803.03887467,0.0
0.826039,20000000,17280326,Action|Adventure|Drama|Thriller,130,5.9,20328008.682499,17563730.8482207
0.817983,8000000,0,Action|Drama|Thriller,56,5.2,8131203.47299962,0.0
0.816681,9000000,70000000,Drama|Comedy|Romance,662,7.8,9147603.90712458,71148030.3887467
0.813322999999999,150000000,836297228,Science Fiction|Action|Adventure,2230,6.0,152460065.118743,850012865.596695
0.811236,24000000,68729358,Comedy|War,435,5.8,24393610.4189988,69856549.3083293
0.804856999999999,15000000,0,Comedy|Romance,174,6.7,15246006.5118743,0.0
0.796760999999999,40000000,60462347,Action|Crime|Thriller,218,6.1,40656017.3649981,61453955.7390135
0.790326,20000000,5210988,Comedy|Drama|Family|Music,75,5.5,20328008.682499,5296450.46541992
0.786389999999999,100000000,100086793,Family|Fantasy,312,6.3,101640043.412495,101728259.855374
0.786159,85000000,219103655,Comedy|Romance,225,6.2,86394036.900621,222697050.060364
0.778435,500000,0,Crime|Drama|Thriller,18,5.8,508200.217062476,0.0
0.776493,0,0,Science Fiction|Thriller|Drama|Crime,97,5.0,0.0,0.0
0.767264,18000000,0,Comedy|Romance,106,4.9,18295207.8142491,0.0
0.767143999999999,18000000,0,Drama|Comedy|Romance,194,5.8,18295207.8142491,0.0
0.760048,100000000,68688831,Adventure|Comedy|Science Fiction,220,5.4,101640043.412495,69815357.6479355
0.756385,60000000,122233971,Drama|History,675,6.9,60984026.0474972,124238661.189216
0.748763,70000000,104945765,Science Fiction|Animation|Family|Comedy|Adventure,354,5.7,71148030.3887467,106666921.105575
0.744384,0,4706919,Fantasy|Drama|Thriller,291,5.8,0.0,4784114.51499099
0.729008,0,77527732,Thriller|Horror,141,6.1,0.0,78799220.461523
0.725903,0,0,Comedy,261,5.1,0.0,0.0
0.725654,3500000,0,Animation|Science Fiction|Action,51,6.2,3557401.51943733,0.0
0.720352,8000000,0,Horror|Action|Thriller,91,5.7,8131203.47299962,0.0
0.717595,60000000,62357900,Comedy|Adventure,312,4.5,60984026.0474972,63380596.6311204
0.713022,4500000,744816,Comedy|Drama,11,5.1,4573801.95356229,757031.305743211
0.710966,12000000,1644755,Drama|Romance,36,6.2,12196805.2094994,1671729.69602918
0.696413,0,19406406,Documentary|Family,75,7.4,0.0,19724679.4832051
0.694443,15000000,100734718,Mystery|Horror,151,5.3,15246006.5118743,102386811.106654
0.691392,87000000,0,Adventure|Fantasy|Animation|Family,196,5.3,88426837.7688709,0.0
0.690602,0,0,Science Fiction|Action|Adventure|Drama,84,6.4,0.0,0.0
0.688361,0,0,Documentary,109,7.8,0.0,0.0
0.6642,35000000,92219310,Comedy|Family,124,5.2,35574015.1943733,93731746.7187036
0.66342,0,199436,Drama|Action|Comedy|Thriller|Crime,50,4.5,0.0,202706.836980144
0.661609,70000000,39041505,Adventure|Drama|History,238,6.6,71148030.3887467,39681802.6308915
0.654405,8000000,0,Animation|Comedy|Drama,359,7.5,8131203.47299962,0.0
0.652939,8000000,10629321,Action|Thriller|Crime,151,5.9,8131203.47299962,10803646.4788534
0.643829,25000000,10589102,Drama|Crime,157,5.8,25410010.8531238,10762767.8697934
0.643164,30000000,61808775,Adventure|Fantasy|Mystery,502,6.2,30492013.0237486,62822465.7427315
0.642045,20000000,1017401,Crime|Drama|Horror|Mystery|Thriller,63,6.0,20328008.682499,1034086.81807916
0.630068,20000000,22942221,Action|Crime|Drama|Thriller,117,5.6,20328008.682499,23318483.3841906
0.619369,0,5802422,Action|Drama|Horror|Science Fiction|Thriller,143,5.7,0.0,5897584.23977618
0.617968,10000000,0,Drama|Foreign|History,20,6.7,10164004.3412495,0.0
0.616661,0,0,Comedy,24,4.7,0.0,0.0
0.61574,0,0,Comedy|Drama|Romance,46,5.5,0.0,0.0
0.608282,40000000,28169671,Adventure|Fantasy|Action|Thriller,218,5.5,40656017.3649981,28631665.8335571
0.607851,0,0,Animation|Action|Science Fiction,38,6.9,0.0,0.0
0.606857,9000000,985117,Comedy|Crime|Drama|Thriller,67,5.6,9147603.90712458,1001273.34646387
0.60652,7500000,26096852,Drama|Romance,234,6.8,7623003.25593715,26524851.7020946
0.604388,75000000,61458982,Comedy|Drama,213,5.5,76230032.5593715,62466935.9856777
0.603274,0,0,Comedy|Drama,47,5.6,0.0,0.0
0.598075,25000000,163670000,Drama|Romance,751,6.6,25410010.8531238,166354259.053231
0.595489,65000000,44091067,Animation|Action|Family|Science Fiction,284,6.0,66066028.2181219,44814179.6398324
0.59517,50000000,60161391,Drama|Thriller|Crime,207,5.8,50820021.7062476,61148063.929961
0.589183,12000000,0,Horror,269,7.0,12196805.2094994,0.0
0.582583,0,0,Thriller|Adventure|Fantasy,131,5.7,0.0,0.0
0.582225,14000000,875386,Adventure|Action|Science Fiction|Thriller,64,5.3,14229606.0777493,889742.710426906
0.580292,85000000,363164265,Action|Crime|Drama|Thriller,1661,6.4,86394036.900621,369120316.604669
0.578317,0,0,Horror|Comedy|Music,17,6.1,0.0,0.0
0.577968,0,0,Drama,10,6.2,0.0,0.0
0.576401,20000000,17436509,Documentary,78,6.9,20328008.682499,17722475.3172236
0.569571,12000000,0,Drama|History|TV Movie,24,6.4,12196805.2094994,0.0
0.569435999999999,25000000,0,Action|Thriller|Crime,117,5.6,25410010.8531238,0.0
0.566149,40000000,0,Drama|History|War,86,6.4,40656017.3649981,0.0
0.565345,15000000,39421467,Horror,131,5.2,15246006.5118743,40067996.1726425
0.561315,0,0,Comedy,11,6.0,0.0,0.0
0.554339,0,24007324,Comedy|Crime|Drama,112,5.5,0.0,24401054.5357784
0.551708,22000000,0,Drama|Comedy|Crime,49,6.6,22360809.5507489,0.0
0.549975,35000000,155545279,Comedy|Drama|Family|Music|Romance,247,5.8,35574015.1943733,158096289.101687
0.547651,0,32474120,Action|Adventure|Crime|Drama|Thriller,118,5.7,0.0,33006709.6658258
0.544071,15000000,8786375,Action|Thriller|Crime,193,5.9,15246006.5118743,8930475.36438463
0.54269,8000000,0,Comedy|Romance,16,4.8,8131203.47299962,0.0
0.53923,45000000,57881056,Adventure|Comedy|Family|Fantasy|Science Fiction,146,5.1,45738019.5356229,58830330.4460107
0.53765,12000000,0,Drama|Horror|Mystery|Thriller,18,4.8,12196805.2094994,0.0
0.536572,0,2277396,Drama|Romance,76,6.8,0.0,2314746.28307443
0.536552,0,0,Adventure|Horror|Thriller,144,6.0,0.0,0.0
0.536017,3400000,9444018,Horror|Thriller,172,6.2,3455761.47602484,9598903.99508387
0.535706999999999,0,27412220,Drama,47,6.3,0.0,27861792.3083287
0.534927,4300000,0,Drama|Foreign|Mystery,10,6.2,4370521.8667373,0.0
0.534693,3000000,18097,Comedy|Drama,11,4.5,3049201.30237486,18393.7986563592
0.52916,10000000,42333295,Science Fiction|Thriller,244,5.6,10164004.3412495,43027579.4159397
0.52377,6000000,0,War|Drama|History|Thriller,15,5.1,6098402.60474972,0.0
0.520419,15000000,5024782,Comedy|Drama|Romance,42,5.7,15246006.5118743,5107190.60618325
0.518084,0,0,Drama|Mystery|Thriller,63,6.5,0.0,0.0
0.515547,0,0,Fantasy|Drama|Action|Thriller|Animation,26,7.2,0.0,0.0
0.513739,0,0,Comedy|Drama,20,5.9,0.0,0.0
0.510379,800000,867714,Crime|Drama|Thriller,74,6.3,813120.347299962,881944.886296299
0.508705,78146652,60000000,Thriller,124,5.5,79428291.0182116,60984026.0474972
0.507995,3500000,0,Comedy,14,5.2,3557401.51943733,0.0
0.502164,0,0,Animation|Action|Adventure,85,6.8,0.0,0.0
0.501753,10000000,0,Horror,42,4.0,10164004.3412495,0.0
0.495483,5100000,0,Comedy|Drama,23,6.0,5183642.21403726,0.0
0.493969,0,0,Thriller|Drama|Crime|Mystery,60,6.0,0.0,0.0
0.492722,0,0,Adventure|Drama|Family,10,3.2,0.0,0.0
0.492691,0,0,Action|Adventure|Animation|Science Fiction,56,7.2,0.0,0.0
0.492366,8500000,4440055,Drama|Romance,65,6.3,8639403.6900621,4512873.82953867
0.487353,0,0,Adventure|Thriller|Science Fiction,50,6.7,0.0,0.0
0.48705,0,0,Action|Drama|History,38,6.8,0.0,0.0
0.486687,10000000,0,Action|Crime|Drama|Thriller,54,5.4,10164004.3412495,0.0
0.486267,0,0,Adventure,23,4.8,0.0,0.0
0.480074,9500000,17164377,Comedy,400,6.3,9655804.12418705,17445880.2342843
0.478888,8000000,10848783,Comedy,94,5.8,8131203.47299962,11026707.7509274
0.477243,0,0,Mystery|Animation|Comedy|Fantasy,44,5.5,0.0,0.0
0.476687,3500000,44462,Drama|Action|Comedy|Crime,85,6.3,3557401.51943733,45191.1961020636
0.475826,0,0,Fantasy,16,5.6,0.0,0.0
0.474515,0,0,Comedy,17,5.3,0.0,0.0
0.472113,80000000,53825515,Drama|Music|Romance,95,5.0,81312034.7299962,54708276.8129992
0.472064,0,0,Thriller|Crime|Drama|Mystery,10,6.0,0.0,0.0
0.471747,6500000,1521261,Drama|History,61,6.9,6606602.82181219,1546210.34081736
0.471412,0,0,Horror|Thriller|Mystery,84,5.6,0.0,0.0
0.47064,6300000,0,Action|Adventure|Comedy,10,5.5,6403322.7349872,0.0
0.461154,17000000,14899417,Drama|Comedy|Romance,103,6.6,17278807.3801242,15143773.9070087
0.458932,17000000,20455276,Comedy|Romance,56,5.7,17278807.3801242,20790751.4065457
0.457298,30000000,95714875,Drama,354,7.0,30492013.0237486,97284640.5022156
0.454896,0,0,Drama|Foreign|Romance,13,7.0,0.0,0.0
0.452402,0,0,Action|Drama|Crime|Thriller,61,6.0,0.0,0.0
0.449535,0,1162422,Documentary,146,7.9,0.0,1181486.22543639
0.447106,60000000,31720158,Drama,133,6.5,60984026.0474972,32240382.3617121
0.442826,0,0,Science Fiction|Animation|Comedy,71,7.2,0.0,0.0
0.441444,19000000,91379051,Horror,275,5.6,19311608.2483741,92877707.1063262
0.439396,6000000,0,Drama|Romance,19,6.2,6098402.60474972,0.0
0.438147,25000000,1037335,Drama,49,5.8,25410010.8531238,1054347.744333
0.43466,0,0,Crime|Thriller|Horror|Drama,210,6.1,0.0,0.0
0.430617,7000000,0,Drama|Romance,22,6.7,7114803.03887467,0.0
0.430112,0,0,Science Fiction|Adventure|Animation|Action|Family,11,5.7,0.0,0.0
0.429492,7300000,10329747,Thriller|Crime|Drama|Action,172,6.6,7419723.16911216,10499159.3352009
0.427479,80000000,122444772,Action|Science Fiction|Thriller,755,5.7,81312034.7299962,124452919.41713
0.427148,0,0,Action|Drama|Foreign|Thriller,18,5.9,0.0,0.0
0.426762,3700000,0,Drama|Action|Thriller,63,6.9,3760681.60626232,0.0
0.426316,0,0,Comedy|Romance,85,5.3,0.0,0.0
0.426205,50000000,12764201,Action|Adventure|Science Fiction|Thriller,71,4.1,50820021.7062476,12973539.4376581
0.424415,35000000,73034460,Comedy|Family,108,5.6,35574015.1943733,74232256.8500815
0.421521,0,0,Drama|History,26,6.3,0.0,0.0
0.42089,9000000,0,Drama|Romance,38,5.9,9147603.90712458,0.0
0.417384,0,0,Animation|Family,28,5.6,0.0,0.0
0.416013,0,0,Thriller|Mystery,232,6.6,0.0,0.0
0.415099,20000000,73830340,Drama|Thriller,67,5.5,20328008.682499,75041189.6275929
0.41491,15000000,113221,Drama|Mystery,19,6.7,15246006.5118743,115077.873552061
0.249818,4500000,0,Drama|Horror|Thriller,23,4.2,4573801.95356229,0.0
0.412708,10000000,0,Action|Adventure|Thriller,16,5.0,10164004.3412495,0.0
0.295735,0,0,Horror|Comedy,61,5.1,0.0,0.0
0.41083,0,0,Drama|Crime,15,5.4,0.0,0.0
0.409673,0,0,TV Movie|Comedy|Family|Fantasy|Romance,11,5.2,0.0,0.0
0.409005,15000000,16633035,Drama,214,6.6,15246006.5118743,16905823.9948155
0.408711,6400000,0,Comedy,14,5.8,6504962.7783997,0.0
0.40847,5060730,0,Animation|Drama|Science Fiction|Thriller,29,6.2,5143728.16898917,0.0
